# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "16" "-p" "-t" "exon" "-g" "gene_name" "-a" "/home/alexto22/00_reference/GRCh38.p14_DNA_primary_assembly_index/gencode.v44.primary_assembly.annotation.gtf" "-o" "./featurecounts/b2c_sorted_featurecounts.txt" "./bam_sorted/b2c_sorted.bam" 
Geneid	./bam_sorted/b2c_sorted.bam
RNU2-58P	2
MIR454	0
MIR301A	0
PRR11	395
SPDYE22P	0
ENSG00000265303	0
PRR11-AS1	0
SMG8	809
GDPD1	96
SNRPGP17	0
YPEL2	1328
ENSG00000278863	0
MIR4729	0
ENSG00000266002	0
LINC01476	0
RNU4-13P	0
DHX40	2622
ENSG00000273702	36
CLTC	31056
PTRH2	528
VMP1	4292
MIR21	0
RNU6-450P	0
TUBD1	872
NDUFB8P2	8
RPS6KB1	2245
RPS29P21	0
ENSG00000267318	0
RNFT1	244
TBC1D3P1-DHX40P1	0
RNFT1-DT	0
DHX40P1	0
TBC1D3P1	0
ENSG00000287664	0
ENSG00000275860	0
ENSG00000274378	0
HEATR6	1009
MIR4737	0
ENSG00000267526	4
HEATR6-DT	4
WFDC21P	7
ENSG00000280852	18
ENSG00000267295	0
ENSG00000267248	1
ENSG00000277532	0
ENSG00000286435	0
ENSG00000267095	0
CA4	18
USP32	3689
SCARNA20	0
RPL32P32	4
SEPTIN7P12	0
H3P42	0
CHCT1	8
RPL12P38	70
APPBP2	2908
ENSG00000270553	7
APPBP2-DT	6
ENSG00000267678	0
LINC01999	0
RPSAP66	0
PPM1D	1040
RNU6-623P	0
BCAS3	710
RN7SL606P	0
RPL36AP46	10
KRT18P61	0
HMGN1P28	0
RN7SL448P	0
BCAS3-AS1	0
ENSG00000267449	0
RPL23AP74	2
ENSG00000286997	0
ENSG00000273982	0
ENSG00000267131	2
ENSG00000266934	0
TBX2-AS1	49
ENSG00000289926	14
TBX2	2519
LINC02875	8
TBX4	638
ENSG00000267137	0
NACA2	64
BRIP1	111
INTS2	487
MED13	5607
ENSG00000279133	80
RN7SL800P	0
ENSG00000285879	4
ENSG00000289293	162
POLRMTP1	14
ENSG00000266365	22
ENSG00000266647	0
TBC1D3P2	0
USP32P4	4
RPL36AP47	0
EFCAB3	0
ENSG00000239809	0
RNU7-52P	0
RPS23P7	0
METTL2A	499
TLK2	2500
ENSG00000239246	76
ENSG00000264546	8
ENSG00000277463	0
ENSG00000274565	54
MRC2	16588
ENSG00000279713	39
RNU6-446P	8
ENSG00000265702	0
MARCHF10	2
ENSG00000287457	0
MARCHF10-DT	0
PRELID3BP3	0
ENSG00000283538	4
MIR633	0
TRMT112P3	0
TANC2	3626
ENSG00000270324	0
ENSG00000272164	0
ENSG00000272383	0
ENSG00000264513	2
DNAJB6P8	2
ENSG00000233635	2
ENSG00000263501	0
ENSG00000271919	1
ENSG00000226797	0
ENSG00000263644	0
ENSG00000271749	0
ENSG00000265282	0
CYB561	234
ENSG00000265971	0
PPIAP55	0
ACE	24
ENSG00000264813	0
ACE3P	0
KCNH6	4
DCAF7	3584
ENSG00000288894	0
RNU6-288P	4
TACO1	66
FAM136DP	7
MAP3K3	1426
EEF1DP7	0
STRADA	120
LIMD2	350
ENSG00000279369	15
ENSG00000125695	0
CCDC47	4735
DDX42	8200
FTSJ3	1396
PSMC5	1116
SMARCD2	1648
TCAM1P	0
CSH2	2
GH2	5
ENSG00000259533	0
CSH1	0
ENSG00000259333	0
CSHL1	0
GH1	0
ENSG00000285947	0
CD79B	8
SCN4A	40
ENSG00000263489	0
PRR29-AS1	10
PRR29	49
ICAM2	70
ERN1	1227
ENSG00000286629	0
ENSG00000289957	2
SNHG25	0
SNORD104	24
ENSG00000281311	0
SNORA50C	0
TEX2	1956
RPL31P57	0
PECAM1	3160
ENSG00000265031	0
MILR1	199
POLG2	231
ATP5MFP4	2
DDX5	23217
MIR3064	0
MIR5047	0
CEP95	1987
SMURF2	2196
ENSG00000271779	2
MICOS10P2	4
ARHGAP27P1-BPTFP1-KPNA2P3	6
KPNA2P3	0
ENSG00000265298	37
BPTFP1	0
ENSG00000265982	19
ENSG00000291117	127
MIR6080	0
PLEKHM1P1	0
MIR4315-2	0
RNU7-115P	0
ENSG00000272400	0
LRRC37A3	134
RN7SL404P	0
ENSG00000272134	0
ENSG00000272220	0
ENSG00000265218	19
ENSG00000266644	4
RDM1P4	0
ENSG00000264057	0
ENSG00000290457	2
ENSG00000266155	1
ENSG00000280299	0
ENSG00000272346	0
ENSG00000265912	0
ENSG00000272006	0
SLC16A6P1	1
AMZ2P1	546
GNA13	5404
ENSG00000266598	0
RGS9	130
ENSG00000265883	0
LINC02563	0
AXIN2	548
ENSG00000266076	0
CEP112	349
ENSG00000271587	0
ENSG00000270870	0
PSMD7P1	2
APOH	6
RNA5SP444	0
ENSG00000284242	0
PRKCA	2316
RN7SL735P	0
PRKCA-AS1	2
ENSG00000289587	0
RNU6-928P	0
RNA5SP445	0
ENSG00000229330	0
MIR634	0
CACNG5	2
RNA5SP446	0
ENSG00000289877	0
CACNG4	314
ENSG00000264491	0
ENSG00000265664	0
CACNG1	10
HELZ	6125
ENSG00000264421	0
RPL36AP48	4
ENSG00000285877	59
HELZ-AS1	2
RNA5SP447	0
ENSG00000207410	0
ENSG00000264093	0
PSMD12	3056
PITPNC1	394
ENSG00000290052	0
RN7SL756P	0
MIR548D2	0
MIR548AA2	0
ENSG00000264754	0
ENSG00000279917	0
ENSG00000279361	2
ENSG00000288109	4
NOL11	1527
SNORA38B	0
RPSAP67	0
RPL17P41	0
BPTF	4777
ENSG00000266717	0
ENSG00000279573	6
ENSG00000279880	0
RN7SL622P	0
C17orf58	337
KPNA2	2352
FBXO36P1	0
ENSG00000265055	4
ENSG00000291214	454
LINC00674	2
LRRC37A16P	11
ENSG00000278730	684
ENSG00000290646	0
ENSG00000274561	64
ENSG00000277476	39
SH3GL1P3	0
RDM1P3	5
ENSG00000278740	12
ENSG00000267731	26
ARHGAP27P2	2
AMZ2	1558
ENSG00000290793	31
ENSG00000274712	0
ENSG00000265100	1
ARSG	120
SLC16A6	131
ENSG00000267009	1
WIPI1	1679
MIR635	6
PRKAR1A	9661
FAM20A	121
ENSG00000267461	2
LINC01482	2
ENSG00000283376	2
ENSG00000267250	0
ABCA8	151
ABCA9-AS1	0
ABCA9	5
ABCA6	22
SEC24AP1	0
MIR4524B	0
MIR4524A	0
ABCA10	0
PRO1804	0
ENSG00000285931	0
ABCA5	703
SNRPGP4	4
ENSG00000252352	0
MAP2K6	634
ENSG00000278972	0
ENSG00000267653	0
LINC01483	0
ENSG00000267184	0
LINC01497	0
ENSG00000230258	0
LINC01028	0
KCNJ16	4
KCNJ2-AS1	39
KCNJ2	388
ENSG00000289371	2
CALM2P1	0
ENSG00000267109	0
ENSG00000267471	0
ENSG00000271239	0
ENSG00000271101	0
CASC17	0
RNU7-155P	0
ENSG00000225818	0
MYL6P5	0
ENSG00000286387	0
ENSG00000283517	0
ROCR	0
LINC01152	12
ENSG00000288605	0
SOX9-AS1	2
LINC02097	0
SOX9	882
LINC00511	12
LINC02003	0
ENSG00000263680	0
RPL32P33	0
ENSG00000263893	0
SLC39A11	557
RN7SKP180	0
ENSG00000252274	0
ENSG00000264196	4
ATG12P1	10
POLR3KP2	0
ENSG00000264860	0
SSTR2	6
COG1	957
ENSG00000277728	2
FAM104A	464
C17orf80	631
ENSG00000265010	1
CPSF4L	6
CDC42EP4	3022
SDK2	2737
ENSG00000264985	0
ENSG00000264750	2
ENSG00000265935	0
ENSG00000263574	0
LINC00469	0
LINC02092	0
ENSG00000265927	2
ENSG00000266765	0
ENSG00000288006	0
ENSG00000285648	0
LINC02074	0
RPL38	10083
MGC16275	9
TTYH2	972
ENSG00000264272	0
DNAI2	0
ENSG00000266106	0
KIF19	14
BTBD17	4
GPR142	12
RNA5SP448	0
GPRC5C	4436
CD300A	831
CD300LB	63
ENSG00000289070	2
CD300C	48
ENSG00000236770	0
CD300H	4
CD300LD	8
CD300LD-AS1	0
ENSG00000261222	24
CD300E	228
ENSG00000264659	2
RAB37	1424
CD300LF	99
SLC9A3R1-AS1	0
MIR3615	0
NHERF1	6034
NAT9	565
TMEM104	560
GRIN2C	20
FDXR	360
FADS6	4
USH1G	2
OTOP2	0
OTOP3	0
HID1	644
HID1-AS1	4
CDR2L	984
MRPL58	230
RNU6-362P	0
KCTD2	2721
ATP5PD	1597
RN7SL573P	0
ENSG00000270993	4
TRIM80P	2
SLC16A5	862
ARMC7	363
NT5C	129
ENSG00000279035	4
JPT1	567
ENSG00000265800	0
ENSG00000263786	6
SUMO2	5836
NUP85	954
GGA3	1238
MRPS7	758
MIF4GD	406
MIF4GD-DT	15
SLC25A19	76
GRB2	6046
RPL36AP7	94
ENSG00000265987	2
ENSG00000264853	1
ENSG00000265342	2
MIR3678	0
RNU6-938P	0
TMEM94	1430
MIR6785	0
CASKIN2	690
TSEN54	300
LLGL2	516
MYO15B	625
RECQL5	534
SMIM5	22
SMIM6	8
SAP30BP	1262
ENSG00000264829	0
ENSG00000264270	0
ITGB4	368
GALK1	396
H3-3B	44250
MIR4738	0
UNK	764
ENSG00000266980	5
UNC13D	396
WBP2	6617
TRIM47	294
ENSG00000267801	2
TRIM65	479
ENSG00000267342	1
MRPL38	46
ENSG00000267426	0
FBF1	12
ACOX1	2426
ENSG00000267615	0
TEN1-CDK3	15
TEN1	5
CDK3	4
EVPL	0
SRP68	4246
ZACN	7
GALR2	4
EXOC7	2118
ENSG00000279382	2
MIR6868	0
FOXJ1	4
RNF157-AS1	2
RNF157	311
ATP5MGP6	0
ATF4P3	225
UBALD2	608
QRICH2	58
PRPSAP1	1078
RNU6-24P	0
ENSG00000267518	0
SPHK1	491
UBE2O	943
RPL7P49	0
AANAT	8
RHBDF2	551
CYGB	698
PRCD	140
ENSG00000267546	5
ENSG00000267543	10
ENSG00000272386	4
SNHG16	5067
SNORD1C	0
SNORD1B	0
SNORD1A	0
ENSG00000284526	5
ST6GALNAC2	37
ENSG00000267078	0
ENSG00000267084	0
ENSG00000286750	0
ST6GALNAC1	14
RNU6-227P	0
ENSG00000261335	0
MXRA7	1649
RNY4P36	0
ENSG00000277382	0
JMJD6	872
ENSG00000274051	0
METTL23	322
ENSG00000267168	0
SRSF2	1340
MFSD11	1017
MIR636	0
RNU6-97P	2
LINC02080	0
ENSG00000287836	0
LINC00868	0
MGAT5B	33
ENSG00000267568	0
ENSG00000267521	0
ENSG00000280122	0
SNHG20	21
SEC14L1	5404
SCARNA16	0
MIR6516	0
RNU4-47P	0
CYCSP40	2
SEPTIN9-DT	2
ENSG00000265121	0
SEPTIN9	12640
ENSG00000266998	8
ENSG00000287257	0
MIR4316	0
ENSG00000279801	8
ENSG00000267263	0
ENSG00000267016	9
ENSG00000267665	0
ENSG00000267506	8
ENSG00000286534	0
ENSG00000267466	8
ENSG00000279572	0
ENSG00000285535	1
LINC01987	0
LINC01973	4
RNU1-80P	0
TNRC6C	678
ENSG00000279600	2
UBE2V2P2	0
RNU6-625P	0
TMC6	1325
TMC8	631
C17orf99	2
EIF5AP2	0
SYNGR2	2439
TK1	63
AFMID	489
ENSG00000267624	0
BIRC5	60
TMEM235	40
ENSG00000283914	0
THA1P	0
ENSG00000279886	2
LINC01993	4
ENSG00000267737	16
SOCS3	7805
SOCS3-DT	92
RN7SL236P	7
PGS1	919
ENSG00000200063	0
DNAH17	181
DNAH17-AS1	4
ENSG00000267770	0
RN7SL454P	0
SCAT1	8
ENSG00000289922	2
CYTH1	1461
ENSG00000279570	0
RNU6-638P	2
USP36	2921
ENSG00000287539	0
RPL9P29	0
TIMP2	7102
ENSG00000267601	0
CEP295NL	16
ENSG00000279339	8
ENSG00000267491	0
LGALS3BP	7313
CANT1	3646
C1QTNF1-AS1	0
C1QTNF1	408
ENGASE	440
RBFOX3	34
ENSG00000266711	0
ENSG00000263278	0
MIR4739	0
LINC02078	0
ENPP7	2
CBX2	128
CBX8	135
ENSG00000262768	2
LINC01977	0
CBX4	1366
ENSG00000262343	0
LINC01979	4
LINC01978	4
TBC1D16	3679
ENSG00000275516	0
ENSG00000262172	2
ENSG00000261978	0
CCDC40	74
ENSG00000289689	2
MIR1268B	0
GAA	2808
EIF4A3	2613
ENSG00000279259	10
ENSG00000275479	2
CARD14	36
ENSG00000262580	78
SGSH	942
SLC26A11	1254
RNF213	7679
ENSG00000262979	2
ENSG00000276863	0
ENSG00000280248	0
RNF213-AS1	84
ENDOV	230
MIR4730	0
ENSG00000260369	0
ENSG00000279273	0
NPTX1	1441
ENSG00000290024	1
ENSG00000262000	0
ENSG00000271340	0
RPL32P31	2
RPTOR	676
ENSG00000289764	0
RPL31P7	0
ENSG00000262833	0
ENSG00000287403	4
ENSG00000262313	0
ENSG00000262662	0
ENSG00000261924	2
RPL12P37	0
CHMP6	152
ENSG00000263218	0
ENSG00000280351	38
ENSG00000262873	13
ENSG00000262098	2
BAIAP2-DT	696
BAIAP2	460
AATK	136
MIR657	0
MIR3065	0
MIR338	0
MIR1250	0
ENSG00000263167	0
PVALEF	0
CEP131	127
ENSG00000262115	0
TEPSIN	64
ENSG00000260005	6
NDUFAF8	134
SLC38A10	1409
ENSG00000276101	0
ENSG00000279187	28
LINC00482	10
TMEM105	8
RENO1	30
ENSG00000263154	0
LINC03048	19
ENSG00000274833	1
ENSG00000262877	14
ENSG00000289913	30
BAHCC1	1130
ENSG00000279692	11
MIR4740	1
MIR3186	0
ENSG00000263271	0
LINC01971	0
ENSG00000289140	0
ACTG1	117529
ENSG00000229848	7
ENSG00000289182	4
FSCN2	10
FAAP100	466
NPLOC4	3889
TSPAN10	40
PDE6G	42
OXLD1	161
CCDC137	511
ARL16	437
HGS	2036
MIR6786	0
ENSG00000275902	0
ENSG00000262049	0
MRPL12	83
ENSG00000262660	0
SLC25A10	10
GCGR	6
MCRIP1	748
PPP1R27	12
P4HB	23059
ENSG00000262831	0
ENSG00000278876	4
ENSG00000262413	0
ARHGDIA	4420
ENSG00000263731	51
ENSG00000263859	0
ALYREF	675
ANAPC11	651
NPB	0
PCYT2	132
SIRT7	265
MAFG	1632
ENSG00000264769	7
MILIP	72
PYCR1	1002
ENSG00000263585	0
MYADML2	0
ENSG00000235296	0
NOTUM	19
ENSG00000264735	0
ASPSCR1	550
CENPX	136
LRRC45	72
RAC3	298
DCXR	434
ENSG00000279372	0
DCXR-DT	1
RFNG	597
GPS1	1159
DUS1L	882
FASN	3348
CCDC57	374
ENSG00000265678	10
ENSG00000266654	0
ENSG00000264548	4
SLC16A3	3537
MIR6787	0
CSNK1D	3836
ENSG00000275888	29
ENSG00000280407	28
ENSG00000287737	10
LINC01970	4
ENSG00000260563	44
CD7	110
SECTM1	216
TEX19	2
ENSG00000278964	0
UTS2R	2
ENSG00000260011	0
OGFOD3	741
ENSG00000264812	0
HEXD	180
HEXD-IT1	10
CYBC1	834
ENSG00000287193	0
NARF-AS2	45
NARF	1778
ENSG00000279744	25
NARF-AS1	4
NARF-IT1	2
FOXK2	3080
ENSG00000265136	3
ENSG00000262652	2
ENSG00000262147	0
ENSG00000261845	0
WDR45B	5306
ENSG00000279613	2
RAB40B	156
MIR4525	0
ENSG00000289945	1
ENSG00000263063	2
FN3KRP	474
ENSG00000263321	0
FN3K	152
ENSG00000262410	0
TBCD	731
ENSG00000263098	0
ZNF750	130
ENSG00000262663	0
B3GNTL1	39
ENSG00000262339	0
METRNL	1332
ENSG00000274370	23
ENSG00000261888	118
ENSG00000288807	2
ENSG00000279143	0
ENSG00000262898	0
ENSG00000262094	0
RPL23AP87	0
LINC02564	0
ENSG00000263305	0
ENSG00000262181	0
TUBB8B	0
IL9RP4	0
ENSG00000274446	0
ROCK1P1	36
MIR8078	0
USP14	3676
THOC1	427
THOC1-DT	2
ENSG00000264514	0
COLEC12	5318
ENSG00000265477	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	13
ENSG00000288533	6
TYMSOS	6
ENSG00000266456	0
ENSG00000263727	4
TYMS	133
ENOSF1	465
ENSG00000265490	0
YES1	5334
ENSG00000266171	6
ENSG00000264339	0
ENSG00000264635	0
RNU1-109P	2
ENSG00000273355	22
BOLA2P1	0
ENSG00000264179	0
ENSG00000265671	0
ENSG00000265179	2
ADCYAP1	8
LINC01904	0
ENSG00000272461	0
ENSG00000263551	7
SLC25A3P3	0
COX6CP3	0
LINC00470	0
RN7SKP72	0
ENSG00000263396	0
ENSG00000265417	4
ENSG00000266602	0
ENSG00000266450	0
ENSG00000264080	0
ENSG00000263745	0
AIDAP3	0
ENSG00000286975	0
METTL4	291
ENSG00000238575	0
ENSG00000266783	12
ENSG00000264150	0
NDC80	59
KATNBL1P3	0
RNU6-340P	0
CBX3P2	27
SMCHD1	6562
ENSG00000266049	4
ENSG00000289061	5
EMILIN2	3666
LPIN2	2724
ENSG00000272625	14
CHORDC1P4	16
ENSG00000265907	12
ENSG00000266397	0
SNRPCP4	0
ENSG00000277447	0
MYOM1	88
RNU7-25P	0
ENSG00000265399	0
ENSG00000272688	14
MYL12A	3400
MYL12-AS1	0
MYL12B	5165
ENSG00000266578	0
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
TGIF1	2181
BOD1P1	0
GAPLINC	34
DLGAP1	346
RN7SL39P	0
ENSG00000266373	2
DLGAP1-AS1	23
DLGAP1-AS2	60
ENSG00000266401	12
ENSG00000266513	4
DLGAP1-AS3	2
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	6
GAPDHP66	2
DLGAP1-AS5	0
ENSG00000264246	0
ELOCP27	4
ENSG00000266268	3
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	2
ENSG00000266153	0
ENSG00000285575	0
ENSG00000265091	2
LINC00526	44
LINC00667	1091
ENSG00000265188	0
ZBTB14	408
ENSG00000264254	0
LINC02974	2
EPB41L3	2879
ENSG00000265316	6
ENSG00000264000	0
MIR3976HG	2
MIR3976	0
TMEM200C	44
ENSG00000264449	0
ENSG00000266846	0
L3MBTL4	68
ENSG00000265487	0
RNU5F-3P	0
L3MBTL4-AS1	0
MIR4317	0
ENSG00000279885	2
RNU6-349P	0
RPL6P27	2166
ENSG00000266065	0
LINC01387	0
ENSG00000265174	4
RN7SL282P	0
ENSG00000261627	0
ENSG00000279479	0
ARHGAP28-AS1	0
ARHGAP28	2596
ENSG00000287834	1
ENSG00000263797	0
LINC00668	2
SCML2P1	0
RNU6-916P	0
LAMA1	7258
ENSG00000265069	0
ENSG00000264475	0
SLC25A51P2	0
LRRC30	0
ENSG00000212626	0
ENSG00000286126	0
PTPRM	2697
ENSG00000266767	0
ENSG00000264596	0
ENSG00000286627	2
ENSG00000286649	0
ENSG00000273368	14
ENSG00000266149	0
ENSG00000265413	0
ENSG00000263970	0
COP1P1	2
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RAB12	1037
ENSG00000266708	3
TOMM20P3	0
GACAT2	0
MTCL1	203
ENSG00000272788	0
ENSG00000287719	0
ENSG00000286765	0
RPS4XP19	0
ENSG00000288939	2
NDUFV2	89
ENSG00000265257	0
ENSG00000263847	35
NDUFV2-AS1	15
ANKRD12	4282
ENSG00000273284	74
TWSG1-DT	8
TWSG1	1824
ENSG00000287509	0
ENSG00000273335	2
RALBP1	3239
ENSG00000266805	0
RNU2-27P	0
PPP4R1	1767
ENSG00000266541	0
PPP4R1-AS1	0
RNU6-903P	0
LINC02856	0
KRT18P8	0
RAB31	7015
ENSG00000266891	0
ZNF415P1	2
RN7SL862P	0
ENSG00000285653	6
RNA5SP449	0
PIGPP4	0
TXNDC2	22
ENSG00000272799	2
VAPA	8454
RNA5SP450	0
ENSG00000265554	0
ENSG00000287065	0
ENSG00000264876	0
ENSG00000266102	0
ENSG00000286499	0
LINC01254	0
ENSG00000287563	0
APCDD1	432
NAPG	1506
ENSG00000265728	4
LINC01887	0
ENSG00000264503	0
MIX23P1	0
ENSG00000264072	0
ENSG00000266470	0
PMM2P1	0
ENSG00000260779	0
PIEZO2	1019
ENSG00000264843	0
KIAA0895LP1	0
MIR6788	0
ENSG00000263952	0
ENSG00000263682	0
ENSG00000267051	0
ENSG00000273119	0
ENSG00000267564	0
LINC01928	0
LINC01255	0
ENSG00000267371	0
SLC35G4	0
ENSG00000267794	0
NPIPB1P	0
ENSG00000291183	0
ENSG00000267143	0
ENSG00000267773	0
MIR7153	0
ENSG00000260759	0
GNAL	222
ASNSP6	0
ENSG00000286812	0
ENSG00000267455	0
CHMP1B	2643
CHMP1B-AS1	0
ENSG00000272703	1
MPPE1	529
ENSG00000273141	2
ENSG00000267079	0
ENSG00000267661	0
IMPA2	693
ENSG00000266955	0
LINC02979	17
ENSG00000266995	0
ENSG00000267292	0
ENSG00000212712	0
ENSG00000267533	14
ADGRA3P1	12
ENSG00000267722	0
ENSG00000267478	0
ANKRD62	0
RNU6-324P	0
SDHDP1	2
PMM2P2	0
ENSG00000279285	0
ENSG00000267643	0
ENSG00000267733	2
MIX23P3	0
ENSG00000267247	0
PPIAP56	0
CIDEA	0
ENSG00000289550	0
ENSG00000280302	0
ENSG00000267069	0
RNU6-170P	0
TUBB6	2541
AFG3L2	2615
RNU7-129P	0
PRELID3A	89
ENSG00000267108	6
ENSG00000267199	6
SPIRE1	1598
ENSG00000267515	4
PSMG2	1394
CEP76	305
ENSG00000267249	28
ENSG00000266961	0
LINC01882	12
PTPN2	932
STK25P1	0
EIF4A2P1	0
SEH1L	965
CEP192-DT	0
CEP192	1308
ENSG00000267656	0
ENSG00000267032	0
ENSG00000267286	0
ENSG00000267239	0
LDLRAD4	169
ENSG00000267177	0
C18orf15	0
ENSG00000286926	0
ENSG00000279275	0
ENSG00000267393	0
LDLRAD4-AS1	0
MIR5190	0
ENSG00000267694	0
ENSG00000267529	4
ENSG00000267366	0
ENSG00000267136	2
ENSG00000267503	1
MIR4526	0
ENSG00000266954	0
FAM210A	674
ENSG00000279962	0
RN7SL362P	0
RNMT	5673
ENSG00000288839	14
MC5R	0
MC2R	0
RPL36AP49	8
ENSG00000279352	0
ENSG00000270469	0
ZNF519	96
ENSG00000267756	0
ENSG00000267150	0
ENSG00000267356	0
FRG2LP	0
ENSG00000267324	0
NF1P5	0
ENSG00000290461	0
RNU6-316P	0
RHOT1P1	4
ENSG00000283294	0
ENSG00000274214	0
CYP4F35P	0
ENSG00000277743	0
ENSG00000265437	0
TERF1P2	4
FEM1AP2	2
ENSG00000286593	0
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	6
VN1R74P	0
GTF2IP8	0
ANKRD30B	0
RNU6-1210P	0
ENSG00000265737	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
ENSG00000263618	0
LINC01443	0
LINC01444	0
ENSG00000263821	0
ENSG00000279042	0
ENSG00000266522	0
ENSG00000278923	0
ENSG00000263635	0
ENSG00000286815	0
ENSG00000264880	0
ENSG00000287723	0
ENSG00000286293	0
ENSG00000265015	0
BNIP3P3	0
ENSG00000266818	2
ENSG00000215512	0
ENSG00000290522	0
RNU6-721P	0
ROCK1	5143
RPL21P128	6
RNU6-120P	0
EXOGP1	0
GREB1L-DT	2
GREB1L	421
ENSG00000265948	0
ENSG00000265751	0
ENSG00000221139	0
ESCO1	2126
SNRPD1	1054
ABHD3	522
ENSG00000264188	4
ENSG00000265656	4
MIR320C1	1
MIB1	7260
ENSG00000252677	0
RN7SL233P	0
MIR133A1HG	0
MIR133A1	0
MIR1-2	0
ENSG00000243303	2
ENSG00000264149	0
RNU6-1038P	0
ENSG00000264289	0
RNA5SP451	0
LINC01900	0
ENSG00000263588	0
RNU6ATAC20P	0
GATA6-AS1	161
GATA6	1577
ENSG00000264012	8
RNU6-702P	0
ENSG00000266283	16
ENSG00000264825	0
ENSG00000273348	5
CTAGE1	4
ATP7BP1	0
ENSG00000289624	2
RPS4XP18	0
RNU6-1032P	0
ENSG00000265943	4
ENSG00000266850	0
RBBP8	731
ENSG00000273232	0
UBE2CP2	0
MIR4741	0
RN7SL745P	0
CABLES1	486
TMEM241	220
ENSG00000266495	0
RIOK3	5107
ENSG00000283084	0
RMC1	503
NPC1	3932
ANKRD29	0
RPS10P27	0
LAMA3	146
RPL23AP77	0
LINC02958	0
TTC39C	329
TTC39C-AS1	0
ENSG00000265204	0
ENSG00000264924	1
RNU5A-6P	0
ENSG00000279332	0
CABYR	34
ENSG00000265750	2
OSBPL1A	1684
RNA5SP452	0
RNU6-435P	0
MIR320C2	0
ENSG00000264365	0
ENSG00000273321	0
IMPACT	2796
ENSG00000265094	0
HRH4	30
ENSG00000264695	0
ENSG00000287611	3
ENSG00000266489	0
EIF4A3P1	0
LINC01915	0
RAC1P1	0
PPIAP57	0
ENSG00000266573	4
LINC01894	0
WBP2P1	0
ENSG00000265552	0
ZNF521	875
ENSG00000285595	0
ENSG00000279439	0
ENSG00000264434	0
RN7SL97P	0
ENSG00000264193	0
SS18	3750
RPS24P18	4
PSMA8	0
DHFRP1	6
NPM1P2	0
TAF4B	106
SINHCAFP1	4
ENSG00000266237	0
ENSG00000264911	0
RNU6-1289P	0
LINC01543	0
KCTD1	375
ENSG00000277534	20
ENSG00000275805	2
MIR8057	0
CIAPIN1P	8
AQP4-AS1	6
ENSG00000263677	0
PCAT18	0
ENSG00000263382	0
ENSG00000266184	4
AQP4	64
CHST9	114
ATP6V1E1P2	0
LINC01908	0
ENSG00000264151	2
ENSG00000264790	0
UBA52P9	0
ENSG00000263611	0
RBM22P1	0
PA2G4P3	0
ENSG00000286465	0
ENSG00000286426	0
ENSG00000227279	0
CDH2	1477
ENSG00000274578	0
ENSG00000265994	0
ARIH2P1	2
ENSG00000271238	0
RNU6-408P	0
ENSG00000266479	0
ENSG00000265980	0
ENSG00000264587	0
ENSG00000287803	0
ENSG00000286605	0
MIR302F	0
ENSG00000266196	2
ENSG00000279734	0
ENSG00000265670	0
RNU6-857P	0
DSC3	7818
DSC2	9035
DSCAS	0
DSC1	211
ENSG00000263698	0
ENSG00000289619	0
DSG1	0
DSG1-AS1	0
RNU6-167P	0
DSG4	12
DSG3	128
ENSG00000266521	0
DSG2	26367
DSG2-AS1	22
TTR	1462
B4GALT6	665
ENSG00000259985	18
RN7SKP44	0
ENSG00000289064	0
LRRC37A7P	0
ENSG00000263772	0
SLC25A52	6
TRAPPC8	1948
ENSG00000263924	0
ENSG00000276486	0
ENSG00000276282	0
RNU6-1050P	0
ENSG00000263823	10
PGDP1	30
ENSG00000266105	0
ENSG00000280380	0
RNF125	128
ENSG00000263917	0
ENSG00000274275	0
ENSG00000214917	16
ENSG00000265008	4
RNF138	656
ENSG00000263393	3
GAREM1	332
RNA5SP453	0
MEP1B	15
CLUHP6	0
ENSG00000263904	0
ENSG00000264982	0
HNRNPA1P7	250
ENSG00000285095	0
WBP11P1	34
ENSG00000287994	0
ENSG00000263688	0
KLHL14	6
ENSG00000228835	0
RPS27P28	0
ENSG00000263765	0
CCDC178	63
ENSG00000263450	0
ASXL3-DT	0
ASXL3	674
NOL4	36
ENSG00000280406	0
ENSG00000267746	0
ENSG00000278052	0
DTNA	150
ENSG00000267585	0
ENSG00000268873	2
ENSG00000278464	2
ENSG00000289867	0
MAPRE2	3872
ENSG00000280096	1
ENSG00000274400	2
ZNF397	1331
ZSCAN30	573
ENSG00000279989	10
ENSG00000274184	8
ENSG00000268573	50
ZNF271P	668
ENSG00000274918	0
ZNF24	4921
ZNF396	98
RPL7AP67	0
ENSG00000275512	0
ZNF24TR	4
ENSG00000267140	0
INO80C	259
ENSG00000279074	0
ENSG00000289891	2
GALNT1	7575
MIR3975	0
ENSG00000266965	0
ENSG00000267397	2
NRBF2P1	0
MIR187	0
MIR3929	0
ENSG00000267627	0
